APS,ABPS,SUBARP,MISS_MATCH,ARPSPOOF
27.66666667,0,1,1,1
28.33333333,1.666666667,1,1,1
29.66666667,1.666666667,3,1,1
26.66666667,5,2,1,1
28,5,4,1,1
31.33333333,8.333333333,6,1,1
36.33333333,13.33333333,13,1,1
39.33333333,13.33333333,22,1,1
40.33333333,15,27,1,1
42.33333333,16.66666667,31,1,1
41.33333333,15,40,1,1
42,13.33333333,44,1,1
38.66666667,13.33333333,42,1,1
36.66666667,11.66666667,42,1,1
35.66666667,20,45,1,1
34,8.333333333,42,1,1
31,11.66666667,37,1,1
26.66666667,13.33333333,32,1,1
26.33333333,13.33333333,35,1,1
26,18.33333333,42,1,1
25,15,35,1,1
28,10,38,1,1
27.33333333,13.33333333,36,1,1
27.66666667,11.66666667,35,1,1
27,3.333333333,35,1,1
28,6.666666667,30,1,1
27.66666667,6.666666667,27,1,1
25.33333333,3.333333333,22,1,1
24,5,22,1,1
21.33333333,3.333333333,16,1,1
21,6.666666667,15,1,1
22,5,12,1,1
21.33333333,13.33333333,16,1,1
21,1.666666667,15,1,1
21.33333333,6.666666667,14,1,1
22.66666667,1.666666667,16,1,1
23.33333333,3.333333333,14,1,1
22.66666667,5,18,1,1
23.66666667,3.333333333,13,1,1
26.33333333,0,13,1,1
31,0,11,1,1
32.66666667,3.333333333,8,1,1
35,0,9,1,1
34.66666667,1.666666667,6,1,1
36,1.666666667,4,1,1
35.66666667,0,5,1,1
34.33333333,1.666666667,5,1,1
35,0,5,1,1
30.66666667,1.666666667,4,1,1
29.33333333,0,4,1,1
26.66666667,3.333333333,4,1,1
28.66666667,0,4,1,1
28,0,4,1,1
23,0,3,1,1
32.33333333,0,1,1,1
28.33333333,0,1,1,1
28.33333333,0,1,1,1
27,0,1,1,1
29,0,1,1,1
27,0,1,1,1
27.66666667,0,1,1,1
27,0,1,1,1
25.66666667,0,1,1,1
26.33333333,0,1,1,1
23.66666667,0,1,1,1
25.66666667,0,1,1,1
29,0,1,1,1
30.33333333,0,1,1,1
32,3.333333333,2,1,1
30.33333333,6.666666667,3,1,1
30.66666667,5,8,1,1
30,13.33333333,12,1,1
33.66666667,18.33333333,19,1,1
35,20,29,1,1
32.66666667,11.66666667,30,1,1
37.66666667,10,39,1,1
41.33333333,15,40,1,1
40,6.666666667,44,1,1
36.33333333,10,41,1,1
34.33333333,16.66666667,33,1,1
34.33333333,10,33,1,1
31.66666667,6.666666667,29,1,1
30.33333333,10,31,1,1
26.66666667,13.33333333,32,1,1
25.66666667,18.33333333,35,1,1
28.66666667,11.66666667,34,1,1
29,10,31,1,1
28.66666667,8.333333333,32,1,1
27.66666667,11.66666667,33,1,1
27,6.666666667,29,1,1
29.33333333,11.66666667,26,1,1
29,13.33333333,27,1,1
29,5,27,1,1
27.33333333,6.666666667,28,1,1
28,13.33333333,20,1,1
27.33333333,1.666666667,22,1,1
26,5,20,1,1
23.33333333,5,18,1,1
22,5,14,1,1
21.33333333,1.666666667,14,1,1
20,1.666666667,14,1,1
19.33333333,10,12,1,1
23.33333333,6.666666667,14,1,1
27.33333333,1.333333333,14,1,1
27,6.666666667,15,1,1
31.33333333,1.666666667,12,1,1
34.33333333,1.666666667,13,1,1
36,1.666666667,14,1,1
29.66666667,0,9,1,1
30.33333333,1.666666667,7,1,1
30.33333333,1.666666667,5,1,1
25.66666667,3.333333333,7,1,1
22.33333333,1.666666667,5,1,1
21.66666667,0,5,0,1
21.66666667,0,1,1,1
21,0,1,1,1
19.33333333,0,0,1,1
19.33333333,0,0,1,1
17.33333333,0,0,1,1
14,0,0,1,1
11.66666667,0,1,1,1
14.33333333,0,1,1,1
17,0,1,1,1
18.33333333,0,1,1,1
23.66666667,0,1,1,1
28,0,0,1,1
32.33333333,0,1,1,1
34.33333333,0,1,1,1
36.33333333,0,1,1,1
34.33333333,0,1,1,1
37,0,1,1,1
31.66666667,0,1,1,1
29,0,1,1,1
27.66666667,0,1,1,1
24,0,2,1,1
27,0,1,1,1
24.33333333,1.666666667,1,1,1
24.66666667,3.333333333,2,1,1
27.33333333,1.666666667,4,1,1
28.33333333,10,7,1,1
28.66666667,11.66666667,12,1,1
32.66666667,15,22,1,1
34,5,24,1,1
34.33333333,6.666666667,25,1,1
32,13.33333333,26,1,1
31.66666667,3.333333333,29,1,1
33.66666667,15,31,1,1
32.66666667,3.333333333,28,1,1
30,15,26,1,1
29.33333333,8.333333333,28,1,1
31.33333333,11.66666667,34,1,1
29.33333333,16.66666667,34,1,1
26.33333333,3.333333333,29,1,1
26.66666667,11.66666667,28,1,1
25.33333333,13.33333333,32,1,1
28.66666667,11.66666667,32,1,1
23,5,31,1,1
22.66666667,13.33333333,28,1,1
23.33333333,16.66666667,28,1,1
23,6.666666667,31,1,1
21.66666667,8.333333333,29,1,1
18.66666667,18.33333333,30,1,1
22.33333333,8.333333333,35,1,1
22.33333333,6.666666667,31,1,1
23,10,33,1,1
25,3.333333333,31,1,1
23,0,27,1,1
20.66666667,0,24,1,1
17,0,15,1,1
30.33333333,8.333333333,29,1,1
28,5,28,1,1
28.66666667,10,26,1,1
27.33333333,1.666666667,24,1,1
25.66666667,3.333333333,17,1,1
20.66666667,8.333333333,16,1,1
23,5,13,1,1
25.66666667,11.66666667,13,1,1
28.33333333,6.666666667,17,1,1
28.66666667,10,18,1,1
30.66666667,5,22,1,1
36.66666667,11.66666667,22,1,1
38,3.333333333,24,1,1
41.33333333,1.666666667,24,1,1
34.66666667,1.666666667,18,1,1
34,1.666666667,14,1,1
32.33333333,3.333333333,9,1,1
28,1.666666667,10,1,1
25.33333333,6.666666667,8,1,1
20.66666667,5,12,1,1
23.33333333,0,12,1,1
22,1.666666667,12,1,1
20.33333333,0,11,1,1
22,5,10,1,1
25,6.666666667,9,1,1
25,1.666666667,7,1,1
24.66666667,3.333333333,6,1,1
27,0,7,1,1
29.33333333,0,8,1,1
28,0,6,1,1
29.66666667,0,5,1,1
31,0,3,1,1
33,1.666666667,3,1,1
33.66666667,0,1,1,1
33,0,1,1,1
34.33333333,0,1,1,1
31,1.666666667,1,1,1
26.33333333,1.666666667,3,1,1
25.66666667,0,3,1,1
30,3.333333333,6,1,1
32,0,6,1,1
33.33333333,0,6,1,1
35.66666667,0,5,1,1
33.33333333,0,4,1,1
33.33333333,3.333333333,4,1,1
29,0,1,1,1
28.66666667,1.666666667,2,1,1
29.66666667,6.666666667,3,0,1
29,0,5,0,1
33,8.333333333,7,0,1
33,1.666666667,7,1,1
33,0,7,1,1
33,8.333333333,9,1,1
32,1.666666667,8,1,1
31.66666667,3.333333333,11,1,1
29,3.333333333,9,1,1
28.66666667,5,10,1,1
27.33333333,5,14,1,1
30,11.66666667,16,1,1
31,15,21,1,1
27.33333333,10,26,1,1
29.33333333,1.666666667,28,1,1
28.33333333,13.33333333,25,1,1
31,5,27,1,1
31,6.666666667,25,1,1
30.66666667,13.33333333,22,1,1
29.66666667,8.333333333,23,1,1
30,5,20,1,1
27.33333333,6.666666667,18,1,1
25.66666667,8.333333333,17,1,1
25.33333333,10,18,1,1
27.66666667,13.33333333,21,1,1
28.33333333,6.666666667,23,1,1
29,10,25,1,1
33,6.666666667,27,1,1
30,13.33333333,26,1,1
32,6.666666667,28,1,1
29,3.333333333,23,1,1
30.33333333,1.666666667,19,1,1
32.66666667,9,18,1,1
30,6.666666667,18,1,1
32,3.333333333,18,1,1
29,18.33333333,17,1,1
33,8.333333333,23,1,1
36.66666667,3.333333333,26,1,1
35.33333333,5,24,1,1
33.66666667,6.666666667,23,1,1
32.66666667,3.333333333,20,1,1
30.66666667,5,14,1,1
26.33333333,1.666666667,9,1,1
21,1.666666667,7,1,1
19,5,9,1,1
20.66666667,1.666666667,10,1,1
22,3.333333333,10,1,1
22.66666667,3.333333333,10,1,1
27,3.333333333,11,1,1
27.33333333,8.333333333,12,1,1
29.33333333,3.333333333,14,1,1
31.66666667,3.333333333,13,1,1
31.66666667,5,13,1,1
34.33333333,3.333333333,17,1,1
33.33333333,1.666666667,16,1,1
34,0,10,1,1
35.66666667,1.666666667,11,1,1
34.66666667,0,10,1,1
33.66666667,3.333333333,7,1,1
31,0,3,1,1
31.66666667,1.666666667,3,1,1
29.66666667,1.666666667,3,1,1
31,0,5,1,1
28,0,4,1,1
25,1.666666667,3,1,1
24.33333333,0,5,1,1
23.66666667,0,3,1,1
24,0,2,1,1
24.33333333,1.666666667,3,0,1
20.66666667,1.666666667,2,0,1
20,1.666666667,2,0,1
20.33333333,1.666666667,3,0,1
21.66666667,5,3,0,1
24.33333333,5,5,1,1
28,1.666666667,6,1,1
28.66666667,0,6,1,1
29.33333333,3.333333333,6,1,1
31.66666667,1.666666667,5,1,1
34.66666667,6.666666667,8,1,1
35,1.666666667,9,1,1
36.33333333,10,7,1,1
41,5,11,1,1
44,8.333333333,14,1,1
42,6.666666667,18,1,1
38.66666667,3.333333333,16,1,1
34.33333333,6.666666667,19,1,1
33,5,23,1,1
29.66666667,8.333333333,19,1,1
27.33333333,1.666666667,18,1,1
25.66666667,11.66666667,17,1,1
25.66666667,6.666666667,21,1,1
28.66666667,5,20,1,1
30,3.333333333,22,1,1
27.66666667,5,19,1,1
29,13.33333333,19,1,1
31.33333333,8.333333333,20,1,1
30.33333333,8.333333333,17,1,1
33,6.666666667,19,1,1
35.33333333,10,22,1,1
34,5,20,1,1
35,5,19,1,1
34.66666667,13.33333333,22,1,1
31.66666667,6.666666667,23,1,1
29.33333333,3.333333333,20,1,1
27.66666667,6.666666667,19,1,1
27.66666667,11.66666667,19,1,1
27.33333333,8.333333333,22,1,1
23.66666667,5,23,1,1
23,11.66666667,23,1,1
23.66666667,11.66666667,23,1,1
24.33333333,5,27,1,1
26,10,24,1,1
27.33333333,6.666666667,26,1,1
30,1.666666667,24,1,1
32.33333333,5,21,1,1
31.66666667,5,21,1,1
33,1.666666667,17,1,1
30,3.333333333,14,1,1
28,5,12,1,1
28.33333333,6.666666667,11,1,1
30,5,12,1,1
27.66666667,1.666666667,9,1,1
27.33333333,0,8,1,1
26,3.333333333,12,1,1
29,1.666666667,11,1,1
28,0,10,1,1
27.33333333,5,8,1,1
28.66666667,1.666666667,8,1,1
28,1.666666667,8,1,1
29.66666667,0,9,1,1
29.33333333,3.333333333,8,1,1
29.66666667,3.333333333,7,1,1
34,5,12,1,1
31,0,9,1,1
30,3.333333333,10,1,1
28.66666667,1.666666667,12,1,1
28,1.666666667,10,1,1
25.33333333,1.666666667,10,1,1
29.66666667,0,5,0,1
27.66666667,0,5,0,1
29.66666667,0,5,0,1
28.66666667,0,2,1,1
26.66666667,0,2,1,1
24.66666667,0,2,1,1
24,0,2,1,1
28.66666667,0,2,1,1
31.66666667,0,1,1,1
30.33333333,0,1,1,1
32.33333333,0,1,1,1
34.33333333,0,1,1,1
35,0,1,1,1
33,0,1,1,1
30.33333333,0,1,1,1
27.66666667,0,1,1,1
27.66666667,0,1,1,1
26.33333333,0,1,1,1
26.33333333,0,1,1,1
26.33333333,0,1,1,1
25,0,1,1,1
25,0,1,1,1
25,0,1,1,1
23.66666667,0,1,1,1
24.33333333,0,1,1,1
25,1.666666667,1,1,1
31.33333333,5.333333333,2,1,1
33.33333333,20,10,1,1
30.66666667,25,52,1,1
29.33333333,11.66666667,52,1,1
24.33333333,10,51,1,1
23.33333333,10,46,1,1
22.33333333,16.66666667,43,1,1
21,5,39,1,1
20,15,36,1,1
20,10,34,1,1
19.66666667,0,27,1,1
18,1.666666667,26,1,1
18,5,22,1,1
17.66666667,1.666666667,19,1,1
15.33333333,5,12,1,1
14.33333333,6.666666667,9,1,1
14.33333333,0,9,1,1
18.66666667,1.666666667,10,1,1
18,1.666666667,8,1,1
21,1.666666667,11,1,1
26.66666667,0,10,1,1
30,0,8,1,1
32,0,6,1,1
36.66666667,0,6,1,1
39,0,5,1,1
41.33333333,1.666666667,2,1,1
37.33333333,0,2,1,1
36,0,2,1,1
36.66666667,0,2,1,1
32.66666667,0,2,1,1
30.66666667,0,2,1,1
28.66666667,0,2,1,1
31.66666667,0,1,1,1
28.33333333,0,1,1,1
27.66666667,0,1,1,1
28.33333333,0,1,1,1
29.66666667,0,1,1,1
28.33333333,0,3,1,1
24.33333333,0,1,1,1
27,0,1,1,1
26.33333333,0,1,1,1
21.66666667,0,1,1,1
19,0,1,1,1
21.66666667,0,1,1,1
23,0,1,1,1
26.33333333,0,1,1,1
23,0,1,1,1
24.33333333,0,1,1,1
29,0,1,1,1
27.66666667,0,1,1,1
27,0,1,1,1
29,0,1,1,1
26.33333333,0,1,1,1
27.66666667,0,1,1,1
27.66666667,0,1,1,1
33,0,1,1,1
31.33333333,0,0,1,1
30,0,0,1,1
35.33333333,0,0,1,1
40,0,0,1,1
37.33333333,0,0,1,1
32,0,0,1,1
30.33333333,0,1,1,1
32.33333333,0,1,1,1
23,8.333333333,31,1,1
22.33333333,5,27,1,1
20.66666667,3.333333333,24,1,1
16.66666667,6.666666667,24,1,1
19.33333333,8.333333333,20,1,1
19,5,19,1,1
19.33333333,6.666666667,22,1,1
21.66666667,5,21,1,1
25,1.666666667,19,1,1
28.33333333,1.666666667,19,1,1
27,0,15,1,1
27,5,13,1,1
31,3.333333333,11,1,1
30.33333333,0,7,1,1
27.33333333,0,4,1,1
26.33333333,3.333333333,5,1,1
26.33333333,3.333333333,5,1,1
27,0,3,1,1
27.33333333,1.666666667,4,1,1
25.66666667,0,5,1,1
30.33333333,0,5,1,1
30,0,4,1,1
30,0,2,1,1
33.33333333,0,2,1,1
34.33333333,0,1,1,1
32.33333333,0,1,1,1
31.66666667,0,1,1,1
33,0,1,1,1
31.66666667,0,1,1,1
29.66666667,0,1,1,1
28.33333333,0,1,1,1
28.33333333,0,1,1,1
26,0,0,1,1
24.66666667,0,0,1,1
25.33333333,0,0,1,1
28.66666667,0,0,1,1
24.66666667,0,0,1,1
26,0,0,1,1
23.66666667,0,1,1,1
25.66666667,0,1,1,1
27.66666667,0,1,1,1
27,0,1,1,1
28.33333333,0,1,1,1
29,0,1,1,1
31.66666667,0,1,1,1
29.66666667,0,1,1,1
27,0,1,1,1
25.66666667,0,1,1,1
26.33333333,0,1,1,1
25.66666667,0,1,0,1
27,0,1,0,1
25,0,1,1,1
25.66666667,0,1,1,1
27.66666667,0,1,1,1
25.66666667,0,1,1,1
24.33333333,0,1,1,1
22.66666667,1.666666667,2,1,1
24,3.333333333,2,1,1
27.33333333,6.666666667,6,1,1
27,6.666666667,9,1,1
27.66666667,10,15,1,1
32.33333333,6.666666667,19,1,1
35,13.33333333,25,1,1
31.66666667,11.66666667,29,1,1
29.33333333,15,32,1,1
32,15.33333333,36,1,1
32,15,38,1,1
29.33333333,10,38,1,1
28,11.66666667,40,1,1
26.33333333,11.66666667,35,1,1
26.33333333,8.333333333,35,1,1
24.66666667,15,34,1,1
24.33333333,11.66666667,35,1,1
22.66666667,5,34,1,1
23.66666667,23.33333333,33,1,1
26.66666667,21.66666667,42,1,1
27.66666667,8.333333333,47,1,1
25.66666667,5,41,1,1
23.66666667,5,35,1,1
23.33333333,13.33333333,34,1,1
23,8.333333333,27,1,1
22,13.33333333,24,1,1
19.66666667,8.333333333,23,1,1
21.66666667,3.333333333,23,1,1
23,10,25,1,1
26,5,28,1,1
23.33333333,8.333333333,26,1,1
24.33333333,8.333333333,29,1,1
23,0,19,1,1
23.33333333,0,16,1,1
20.66666667,1.666666667,12,1,1
21.66666667,1.666666667,11,1,1
24.33333333,10,13,1,1
25.33333333,5,10,1,1
25.33333333,3.333333333,12,1,1
26,3.333333333,12,1,1
28.66666667,0,12,1,1
30,5,12,1,1
29,0,11,1,1
25,0,9,1,1
25.33333333,0,4,1,1
25.66666667,0,3,1,1
26.33333333,1.666666667,3,1,1
24.66666667,0,2,1,1
24,0,2,1,1
24,0,2,1,1
24,0,2,1,1
26,1.666666667,2,1,1
26,0,2,1,1
27,0,1,1,1
25.66666667,0,1,1,1
27,0,1,1,1
27.66666667,0,1,1,1
24,0,0,1,1
22,0,0,1,1
22,0,0,1,1
24.66666667,0,0,1,1
27.33333333,0,0,1,1
24.66666667,0,0,1,1
27,0,1,1,1
23.66666667,0,1,1,1
22.33333333,3.333333333,1,1,1
22.66666667,6.666666667,4,1,1
24.33333333,5,7,1,1
24,5,8,1,1
25,5,13,1,1
28.33333333,1.666666667,15,1,1
28.33333333,5,15,1,1
30.66666667,8.333333333,16,1,1
29.33333333,10,16,1,1
32.33333333,16.66666667,21,1,1
32.33333333,10,21,1,1
33,10,25,1,1
34,3.333333333,28,1,1
33,11.66666667,29,1,1
31.33333333,13.33333333,32,1,1
29.33333333,11.66666667,34,1,1
28.66666667,13.33333333,34,1,1
28,15,38,1,1
29.33333333,6.666666667,36,1,1
27,8.333333333,37,1,1
28.66666667,11.66666667,36,1,1
29.66666667,13.33333333,37,1,1
29,11.66666667,39,1,1
32,8.333333333,34,1,1
34,16.66666667,36,1,1
32.33333333,10,37,1,1
29,3.333333333,33,1,1
28,8.333333333,28,1,1
25.33333333,16.66666667,24,1,1
24.66666667,11.66666667,28,1,1
22.33333333,6.666666667,27,1,1
22,8.333333333,26,1,1
24.33333333,6.666666667,27,1,1
23.66666667,0,25,1,1
25.33333333,8.333333333,28,1,1
23.33333333,6.666666667,22,1,1
21.66666667,5,19,1,1
20.33333333,3.333333333,19,1,1
20.66666667,3.333333333,14,1,1
21.33333333,3.333333333,14,1,1
24,3.333333333,10,1,1
23.33333333,1.666666667,12,1,1
25.66666667,5,11,1,1
28.66666667,1.666666667,10,1,1
27,0,9,1,1
27,0,7,1,1
26.66666667,0,6,1,1
27.33333333,0,4,1,1
26.66666667,3.333333333,6,1,1
25.66666667,0,3,1,1
25.66666667,1.666666667,3,1,1
26.33333333,0,3,1,1
26.33333333,1.666666667,3,1,1
28.66666667,1.666666667,0,1,1
30,0,4,1,1
28.66666667,0,4,1,1
25,0,3,1,1
28.33333333,1.666666667,3,1,1
29.66666667,0,3,1,1
28.33333333,0,3,0,1
25,0,1,0,1
29.66666667,0,1,1,1
28.33333333,0,3,1,1
27,0,1,1,1
25.66666667,0,1,1,1
24.33333333,0,1,1,1
25,0,1,1,1
26.33333333,0,1,1,1
24.33333333,0,1,1,1
27,0,1,1,1
29,0,1,1,1
25,0,1,1,1
25,0,1,1,1
22.33333333,0,1,1,1
29,1.666666667,1,1,1
27.33333333,1.666666667,2,1,1
26.66666667,0,2,1,1
28.66666667,0,2,1,1
27,5,5,1,1
27,1.666666667,5,1,1
22.33333333,6.666666667,7,1,1
21,0,5,1,1
21.66666667,5,5,1,1
26.66666667,0,10,1,1
29,3.333333333,11,1,1
31,8.333333333,9,1,1
34.33333333,6.666666667,15,1,1
34,5.666666667,16,1,1
34,8.333333333,18,1,1
31.33333333,15,18,1,1
32,11.66666667,26,1,1
31.33333333,11.66666667,30,1,1
30,15,26,1,1
32.66666667,11.66666667,32,1,1
33,13.33333333,35,1,1
34.66666667,8.333333333,38,1,1
32,11.66666667,36,1,1
30,10,36,1,1
29.33333333,10,38,1,1
24.33333333,10,33,1,1
24,10,34,1,1
25.33333333,16.66666667,32,1,1
26,13.33333333,32,1,1
23.66666667,6.666666667,31,1,1
22,6.666666667,28,1,1
21,10,27,1,1
23.33333333,13.33333333,30,1,1
24.33333333,11.66666667,31,1,1
19.66666667,8.333333333,25,1,1
19,5,21,1,1
22.33333333,1.666666667,21,1,1
24.66666667,8.333333333,24,1,1
23,11.66666667,25,1,1
25.66666667,3.333333333,25,1,1
23,5,17,1,1
25,8.333333333,17,1,1
23,3.333333333,19,1,1
22.66666667,8.333333333,20,1,1
24.66666667,8.333333333,20,1,1
20.66666667,0,16,1,1
21,1.666666667,15,1,1
22.33333333,0,15,1,1
23.33333333,3.333333333,12,1,1
22.66666667,0,10,1,1
23.33333333,3.333333333,4,1,1
26.66666667,3.333333333,6,1,1
31.66666667,0,7,1,1
31.33333333,0,6,1,1
29,0,5,1,1
29.66666667,0,5,1,1
32.33333333,0,5,1,1
28,1.666666667,2,0,1
28,1.666666667,2,0,1
30.66666667,0,2,0,1
34.33333333,1.666666667,3,0,1
29,1.666666667,5,0,1
28.66666667,1.666666667,4,0,1
28.33333333,0,3,0,1
28.66666667,0,4,0,1
25,0,3,0,1
19.33333333,0,4,0,1
22.33333333,0,1,0,1
24.66666667,0,0,0,1
24,0,0,0,1
24,0,0,0,1
24,0,0,0,1
28.33333333,1.666666667,1,0,1
27,0,1,0,1
23,0,1,0,1
30,0,2,1,1
28,1.666666667,2,1,1
31.66666667,0,3,1,1
33,0,1,1,1
32.66666667,0,2,1,1
31.33333333,0,2,1,1
28.33333333,3.333333333,3,1,1
30.66666667,1.666666667,6,1,1
29,0,5,1,1
32.33333333,8.333333333,9,1,1
31.66666667,3.333333333,9,1,1
31.33333333,0,10,1,1
31.33333333,3.333333333,12,1,1
29.66666667,8.333333333,11,1,1
30,3.333333333,14,1,1
26.33333333,6.666666667,13,1,1
24.33333333,3.333333333,13,1,1
30.33333333,8.333333333,13,1,1
29.33333333,8.333333333,14,1,1
33.66666667,15,19,1,1
32,13.33333333,20,1,1
32.66666667,5,20,1,1
35,9,23,1,1
31.33333333,11.66666667,28,1,1
30.66666667,8.333333333,32,1,1
28.66666667,10,28,1,1
27,10,27,1,1
27.66666667,13.33333333,29,1,1
28,13.33333333,30,1,1
29,8.333333333,31,1,1
27.66666667,20,29,1,1
31,6.666666667,35,1,1
30.66666667,8.333333333,34,1,1
32,11.66666667,36,1,1
32.66666667,6.666666667,34,1,1
31.33333333,6.666666667,32,1,1
31.33333333,8.333333333,32,1,1
27,3.333333333,23,1,1
27,6.666666667,23,1,1
32.66666667,10,24,1,1
31,5,21,1,1
29.33333333,5,20,1,1
27.66666667,6.666666667,17,1,1
29.66666667,11.66666667,19,1,1
26,6.666666667,22,1,1
22.66666667,10,22,1,1
19.66666667,6.666666667,21,1,1
23.66666667,5,23,1,1
24,8.333333333,24,1,1
22.66666667,1.666666667,20,1,1
23.66666667,0,15,1,1
22.66666667,1.666666667,12,1,1
20.33333333,1.666666667,9,1,1
20,0,10,0,1
0,0,0,0,1
0,0,0,0,1
2,103.3333333,6,1,1
47.66666667,170,129,1,1
70.66666667,58.33333333,138,1,1
85.33333333,5,70,1,1
68.66666667,1.666666667,22,1,1
28.33333333,0,3,1,1
7.333333333,0,2,1,1
1.666666667,0,1,1,1
4.666666667,0,0,1,1
11,0,1,1,1
19.66666667,0,1,1,1
28,0,0,1,1
40.33333333,0,1,1,1
47.66666667,0,1,1,1
47.33333333,0,2,1,1
39,0,1,1,1
33,0,1,1,1
30,0,2,1,1
25,0,1,1,1
21,0,1,1,1
23.66666667,0,1,1,1
29,0,1,1,1
33.66666667,0,1,1,1
36.33333333,0,1,1,1
35,0,1,1,1
25,0,1,1,1
23.66666667,0,1,1,1
22,0,0,1,1
26,0,0,1,1
34.66666667,0,0,0,1
42.33333333,0,1,1,1
37.66666667,0,1,1,1
37.66666667,45,11,1,1
47.66666667,130.6666667,55,1,1
60.33333333,121.6666667,123,1,1
52.66666667,31.66666667,124,1,1
29,8.333333333,71,1,1
12.33333333,0,21,1,1
5.666666667,0,5,1,1
7,0,1,1,1
10.33333333,0,1,1,1
19,0,1,1,1
30.66666667,0,0,1,1
41,0,1,1,1
40.33333333,0,1,1,1
31.66666667,0,1,1,1
33,0,1,1,1
37.33333333,0,0,1,1
39,0,1,1,1
28.33333333,0,1,1,1
25,0,1,1,1
24.33333333,0,1,1,1
29.66666667,0,1,1,1
33.33333333,0,4,1,1
32.33333333,0,1,1,1
33.33333333,0,0,1,1
27,0,1,1,1
22.33333333,0,1,1,1
11.66666667,0,1,1,1
10.66666667,0,0,1,1
14.66666667,0,0,0,1
28.33333333,0,1,0,1
35,0,1,1,1
36.33333333,0,1,1,1
33,11.66666667,5,1,1
35.66666667,71.66666667,23,1,1
50.66666667,133.3333333,76,1,1
56.66666667,90,124,1,1
44.33333333,35,103,1,1
14,1.666666667,20,1,1
8.666666667,0,8,1,1
4.333333333,0,1,1,1
6.666666667,0,0,1,1
13.66666667,0,1,1,1
21.66666667,0,1,1,1
28.33333333,0,1,1,1
33,0,1,1,1
34.66666667,0,0,1,1
36.66666667,0,0,1,1
39.33333333,0,0,1,1
47,0,1,1,1
39,0,1,1,1
27,0,1,1,1
15.66666667,0,1,1,1
15.66666667,0,1,1,1
17.66666667,0,1,1,1
30.33333333,0,1,1,1
30.33333333,0,1,1,1
29.66666667,0,1,1,1
24.66666667,0,0,1,1
18,0,0,0,1
20.33333333,0,1,1,1
29.66666667,0,1,1,1
39,0,5,1,1
44.33333333,0,1,1,1
40.66666667,1.666666667,2,1,1
36,15,6,1,1
32,75,32,1,1
46.33333333,115.6666667,79,1,1
53.33333333,83.33333333,124,1,1
43.33333333,31.66666667,108,1,1
25.33333333,15,56,1,1
12.66666667,1.666666667,18,1,1
6,0,6,1,1
5.666666667,0,1,1,1
10.66666667,1.666666667,2,1,1
16.66666667,0,2,1,1
23.66666667,0,1,1,1
31.66666667,0,1,1,1
35.66666667,0,1,1,1
32,0,0,1,1
32.66666667,0,0,1,1
37.66666667,0,1,1,1
44.33333333,0,1,1,1
34.33333333,0,1,1,1
25,0,1,1,1
21.66666667,0,1,1,1
23.66666667,0,1,1,1
19,0,1,1,1
26.33333333,0,1,1,1
26.33333333,0,1,1,1
26.33333333,0,1,0,1
20.33333333,0,1,0,1
21,0,1,0,1
23,0,1,0,1
34.33333333,0,1,0,1
41.33333333,0,0,0,1
42.33333333,1.666666667,1,0,1
38.66666667,8.333333333,4,0,1
34.66666667,38.33333333,18,0,1
41.33333333,99.33333333,48,0,1
49,108.3333333,101,1,1
46,50,118,1,1
37.33333333,28.33333333,86,1,1
18.33333333,8.333333333,35,1,1
10,5,14,1,1
5,0,7,1,1
7,1.666666667,3,1,1
15.33333333,0,2,1,1
20.66666667,0,0,1,1
28.66666667,0,0,1,1
35.33333333,0,0,1,1
38.33333333,0,1,1,1
39,0,1,1,1
41.66666667,0,1,1,1
41.66666667,0,1,1,1
36.33333333,0,1,1,1
31.66666667,0,1,1,1
27.66666667,0,1,1,1
32.33333333,0,1,1,1
32.33333333,0,1,1,1
36,8.333333333,2,1,1
36,18.33333333,12,1,1
41,73.33333333,35,1,1
50,113.3333333,76,1,1
56.33333333,63.66666667,111,1,1
43.66666667,33.33333333,93,1,1
26.66666667,18.33333333,54,1,1
14,10,26,1,1
11.33333333,1.666666667,10,1,1
9.666666667,1.666666667,3,1,1
19,0,3,1,1
30,0,2,1,1
42.33333333,0,1,1,1
43,0,3,1,1
35,0,1,1,1
34.33333333,0,1,1,1
31.66666667,0,1,1,1
33.66666667,0,1,1,1
43,0,1,1,1
41,0,1,1,1
37,0,1,1,1
29,0,1,1,1
24.33333333,0,1,0,1
23,0,1,0,1
29,0,1,0,1
33.66666667,0,1,0,1
33,0,1,0,1
35.33333333,0,0,0,1
33,0,1,0,1
30.66666667,0,0,0,1
31.66666667,0,1,1,1
37,0,1,1,1
37.66666667,0,1,1,1
36.33333333,8.333333333,3,1,1
42,33.33333333,16,1,1
48.66666667,77.33333333,40,1,1
52.66666667,88.33333333,76,1,1
48.33333333,51.66666667,93,1,1
40,45,82,1,1
26,20,52,1,1
17.33333333,11.66666667,30,1,1
13,5,13,1,1
14.66666667,0,6,1,1
22,0,2,1,1
39,0,1,1,1
44.33333333,0,1,1,1
36.33333333,0,1,1,1
29,0,1,1,1
27,0,1,1,1
28.33333333,0,1,1,1
35.66666667,0,1,1,1
44.66666667,0,0,1,1
42.66666667,0,0,1,1
40,0,0,0,1
25.66666667,0,1,1,1
29,0,1,1,1
19.66666667,0,1,1,1
27.66666667,0,1,1,1
27,0,1,1,1
31.66666667,0,1,1,1
28.33333333,0,1,1,1
23.66666667,0,1,1,1
